cell,bin,n,pred,emp,delta,method,threshold,position
exante_mid,"[0.3,0.4)",1665,0.35557885170699005,0.33933933933933935,-0.0162395123676507,strat_iso,12+,TE
exante_mid,"[0.4,0.5)",214,0.4385989542812271,0.4672897196261682,0.028690765344941138,strat_iso,12+,TE
exante_mid,"[0.5,0.6)",4,0.5178571428571428,0.5,-0.017857142857142794,strat_iso,12+,TE
exante_high,"[0.2,0.3)",1,0.2727272727272727,1,0.7272727272727273,strat_iso,12+,TE
exante_high,"[0.3,0.4)",29,0.3755167434874139,0.5517241379310345,0.1762073944436206,strat_iso,12+,TE
exante_high,"[0.4,0.5)",336,0.44990229447248103,0.4791666666666667,0.02926437219418565,strat_iso,12+,TE
exante_high,"[0.5,0.6)",284,0.5529724296344012,0.5704225352112676,0.017450105576866437,strat_iso,12+,TE
exante_high,"[0.6,0.7)",26,0.628379184784007,0.6153846153846154,-0.012994569399391587,strat_iso,12+,TE
exante_high,"[0.7,0.8)",3,0.7261904761904762,0.3333333333333333,-0.39285714285714285,strat_iso,12+,TE
exante_high,"[0.9,1]",8,1,0.75,-0.25,strat_iso,12+,TE
exante_low,"[0,0.1)",5,0.0960337722903374,0.2,0.10396622770966261,platt_vol,12+,TE
exante_low,"[0.1,0.2)",290,0.12546212595577766,0.10344827586206896,-0.022013850093708695,platt_vol,12+,TE
exante_mid,"[0.1,0.2)",1339,0.16396468569523626,0.16280806572068707,-0.001156619974549189,platt_vol,12+,TE
