bin,n,pred,emp,delta,method,threshold,position
"[0.7,0.8)",125,0.7442952626036516,0.72,-0.02429526260365167,platt_vegas,15+,RB
"[0.8,0.9)",62,0.8518841384745632,0.8064516129032258,-0.04543252557133748,platt_vegas,15+,RB
"[0.9,1]",19,0.9328130326782796,0.7894736842105263,-0.1433393484677533,platt_vegas,15+,RB
"[0,0.1)",1003,0.0801251887991028,0.07876370887337986,-0.0013614799257229415,platt_vol_vegas,15+,RB
"[0.1,0.2)",3132,0.14788455501906855,0.13697318007662834,-0.01091137494244021,platt_vol_vegas,15+,RB
"[0.2,0.3)",2027,0.24653285723220275,0.26147015293537246,0.014937295703169706,platt_vol_vegas,15+,RB
"[0.3,0.4)",1534,0.34832599803519093,0.3546284224250326,0.006302424389841688,platt_vol_vegas,15+,RB
"[0.4,0.5)",1165,0.44665561928066044,0.46266094420600856,0.01600532492534812,platt_vol_vegas,15+,RB
"[0.5,0.6)",596,0.544999176791129,0.5419463087248322,-0.0030528680662967878,platt_vol_vegas,15+,RB
"[0.6,0.7)",283,0.643624716340775,0.6113074204946997,-0.032317295846075345,platt_vol_vegas,15+,RB
"[0.7,0.8)",106,0.7443864199740337,0.7641509433962265,0.019764523422192815,platt_vol_vegas,15+,RB
"[0.8,0.9)",49,0.8417735437562118,0.7551020408163265,-0.08667150293988535,platt_vol_vegas,15+,RB
"[0.9,1]",6,0.9178903460566199,1,0.0821096539433801,platt_vol_vegas,15+,RB
"[0,0.1)",838,0.08359891801687507,0.07756563245823389,-0.006033285558641174,star_platt,15+,RB
"[0.1,0.2)",3300,0.15125148012136544,0.14,-0.011251480121365426,star_platt,15+,RB
"[0.2,0.3)",2318,0.24626692265649477,0.2614322691975841,0.015165346541089336,star_platt,15+,RB
"[0.3,0.4)",1383,0.34729873092063,0.351409978308026,0.004111247387395989,star_platt,15+,RB
"[0.4,0.5)",960,0.4495641102965992,0.496875,0.047310889703400805,star_platt,15+,RB
"[0.5,0.6)",598,0.5415797426407837,0.5183946488294314,-0.023185093811352253,star_platt,15+,RB
"[0.6,0.7)",311,0.6413036929597864,0.6045016077170418,-0.03680208524274464,star_platt,15+,RB
"[0.7,0.8)",121,0.7430516522399155,0.7272727272727273,-0.015778924967188246,star_platt,15+,RB
"[0.8,0.9)",60,0.845073010774711,0.8,-0.04507301077471093,star_platt,15+,RB
"[0.9,1]",12,0.9238096062265027,0.9166666666666666,-0.007142939559836026,star_platt,15+,RB
"[0,0.1)",4653,0.05710754832795768,0.05136471093917903,-0.005742837388778656,raw,20+,RB
"[0.1,0.2)",3095,0.1496837478435382,0.15735056542810985,0.007666817584571661,raw,20+,RB
"[0.2,0.3)",1446,0.2415802653113983,0.27385892116182575,0.03227865585042744,raw,20+,RB
"[0.3,0.4)",454,0.3430729882695164,0.3436123348017621,5.393465322457436e-4,raw,20+,RB
"[0.4,0.5)",168,0.44505193059240034,0.48214285714285715,0.037090926550456815,raw,20+,RB
"[0.5,0.6)",57,0.5539508686824439,0.6140350877192983,0.06008421903685435,raw,20+,RB
"[0.6,0.7)",26,0.6438945917113484,0.5769230769230769,-0.06697151478827157,raw,20+,RB
"[0.7,0.8)",2,0.7145674677911444,1,0.28543253220885556,raw,20+,RB
"[0,0.1)",4504,0.0554763168684711,0.049955595026642985,-0.005520721841828113,platt,20+,RB
"[0.1,0.2)",2914,0.14927357414008516,0.15099519560741248,0.0017216214673273222,platt,20+,RB
"[0.2,0.3)",1562,0.24196655669205094,0.2471190781049936,0.0051525214129426455,platt,20+,RB
"[0.3,0.4)",547,0.34025690718993634,0.3290676416819013,-0.011189265508035062,platt,20+,RB
"[0.4,0.5)",221,0.44112079994347964,0.416289592760181,-0.02483120718329862,platt,20+,RB
"[0.5,0.6)",92,0.5353413254280674,0.5760869565217391,0.040745631093671686,platt,20+,RB
"[0.6,0.7)",48,0.6417016227538006,0.5416666666666666,-0.10003495608713397,platt,20+,RB
"[0.7,0.8)",13,0.7391072872291873,0.6923076923076923,-0.04679959492149499,platt,20+,RB
"[0,0.1)",4152,0.05004022168847094,0.04816955684007707,-0.00187066484839387,iso,20+,RB
"[0.1,0.2)",3231,0.138311527098272,0.14268028474156608,0.0043687576432940856,iso,20+,RB
"[0.2,0.3)",1337,0.23441311822442024,0.23036649214659685,-0.004046626077823384,iso,20+,RB
"[0.3,0.4)",825,0.3403546983501229,0.3296969696969697,-0.010657728653153176,iso,20+,RB
"[0.4,0.5)",162,0.43012689146891175,0.3888888888888889,-0.04123800258002286,iso,20+,RB
"[0.5,0.6)",108,0.5647304652333169,0.5092592592592593,-0.055471205974057636,iso,20+,RB
"[0.6,0.7)",74,0.6402201167844145,0.6216216216216216,-0.018598495162792883,iso,20+,RB
"[0.7,0.8)",4,0.7353896103896104,0.5,-0.23538961038961037,iso,20+,RB
"[0.8,0.9)",2,0.8,0,-0.8,iso,20+,RB
"[0.9,1]",6,0.9874972063903633,0.6666666666666666,-0.3208305397236967,iso,20+,RB
"[0,0.1)",4566,0.055625075507114395,0.0510293473499781,-0.004595728157136297,strat_platt,20+,RB
"[0.1,0.2)",2725,0.14985793800147454,0.14825688073394497,-0.001601057267529571,strat_platt,20+,RB
"[0.2,0.3)",1687,0.2420716782253753,0.24422050978067575,0.002148831555300462,strat_platt,20+,RB
"[0.3,0.4)",564,0.3403530002490677,0.3262411347517731,-0.014111865497294651,strat_platt,20+,RB
"[0.4,0.5)",219,0.4418892520774453,0.4383561643835616,-0.003533087693883663,strat_platt,20+,RB
"[0.5,0.6)",85,0.5374240164268607,0.5882352941176471,0.050811277690786416,strat_platt,20+,RB
"[0.6,0.7)",44,0.642409347308927,0.5454545454545454,-0.09695480185438154,strat_platt,20+,RB
"[0.7,0.8)",11,0.7405058957002596,0.7272727272727273,-0.013233168427532305,strat_platt,20+,RB
"[0,0.1)",4291,0.04968540243925744,0.04870659519925425,-9.788072400031891e-4,strat_iso,20+,RB
"[0.1,0.2)",3113,0.14319420489864096,0.14680372630902666,0.003609521410385702,strat_iso,20+,RB
"[0.2,0.3)",1289,0.2346258516710484,0.22885958107059737,-0.00576627060045104,strat_iso,20+,RB
"[0.3,0.4)",844,0.34170786093499433,0.32701421800947866,-0.01469364292551567,strat_iso,20+,RB
"[0.4,0.5)",170,0.4289294565050272,0.3941176470588235,-0.034811809446203656,strat_iso,20+,RB
