bin,n,pred,emp,delta,method,threshold,position
"[0.7,0.8)",31,0.7360496811751502,0.6451612903225806,-0.09088839085256961,platt_vegas,15+,RB
"[0.8,0.9)",9,0.8368715071159301,0.5555555555555556,-0.2813159515603745,platt_vegas,15+,RB
"[0,0.1)",488,0.06493156389863933,0.08196721311475409,0.017035649216114765,platt_vol_vegas,15+,RB
"[0.1,0.2)",440,0.14330916211096584,0.13863636363636364,-0.004672798474602197,platt_vol_vegas,15+,RB
"[0.2,0.3)",294,0.2495275728198103,0.25510204081632654,0.00557446799651623,platt_vol_vegas,15+,RB
"[0.3,0.4)",334,0.35076321632164936,0.36227544910179643,0.01151223278014707,platt_vol_vegas,15+,RB
"[0.4,0.5)",318,0.44940918706536065,0.44654088050314467,-0.002868306562215983,platt_vol_vegas,15+,RB
"[0.5,0.6)",232,0.5440512755103466,0.4956896551724138,-0.04836162033793279,platt_vol_vegas,15+,RB
"[0.6,0.7)",105,0.6438157425153923,0.5523809523809524,-0.09143479013443989,platt_vol_vegas,15+,RB
"[0.7,0.8)",26,0.737479151805544,0.5769230769230769,-0.16055607488246715,platt_vol_vegas,15+,RB
"[0.8,0.9)",10,0.8429435975262468,0.6,-0.24294359752624684,platt_vol_vegas,15+,RB
"[0,0.1)",1054,0.04575047438330171,0.04174573055028463,-0.004004743833017077,raw,20+,RB
"[0.1,0.2)",618,0.1525,0.16666666666666666,0.01416666666666666,raw,20+,RB
"[0.2,0.3)",430,0.2394813953488372,0.25813953488372093,0.01865813953488374,raw,20+,RB
"[0.3,0.4)",118,0.336978813559322,0.3728813559322034,0.035902542372881374,raw,20+,RB
"[0.4,0.5)",24,0.4368958333333333,0.3333333333333333,-0.1035625,raw,20+,RB
"[0.5,0.6)",3,0.5251666666666667,0.6666666666666666,0.14149999999999996,raw,20+,RB
"[0,0.1)",1030,0.042584776960059564,0.043689320388349516,0.0011045434282899516,platt,20+,RB
"[0.1,0.2)",520,0.1533200078881043,0.15384615384615385,5.26145958049562e-4,platt,20+,RB
